CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn,Tenure_Years,Churn_Flag,Risk
Customer_3963,Male,62,82.91,5172.54,Two year,Yes,5.17,1,Low Risk
Customer_3964,Male,4,61.88,212.73,month to month,No,0.33,0,Medium Risk
Customer_3965,Male,18,61.85,1085.93,One year,Yes,1.5,1,Medium Risk
Customer_3966,Female,56,23.84,1367.06,Two year,Yes,4.67,1,Low Risk
Customer_3967,Female,24,63.38,1492.42,Month-to-month,No,2.0,0,Low Risk
Customer_3968,Female,66,87.35,5777.48,Month-to-month,No,5.5,0,Low Risk
Customer_3969,Female,13,62.2,729.62,Month-to-month,Yes,1.08,1,Medium Risk
Customer_3970,Female,62,107.24,6678.07,One year,No,5.17,0,Low Risk
Customer_3971,Male,54,53.26,2866.0,Month-to-month,No,4.5,0,Low Risk
Customer_3972,Male,15,33.27,519.39,Month-to-month,No,1.25,0,Medium Risk
Customer_3973,Male,69,101.16,7036.01,Two year,Yes,5.75,1,Low Risk
Customer_3974,Male,3,87.39,245.49,One year,Yes,0.25,1,High Risk
Customer_3975,Female,37,44.18,1557.98,Month-to-month,Yes,3.08,1,Low Risk
Customer_3976,Female,37,73.65,2706.96,Two year,No,3.08,0,Low Risk
Customer_3977,Male,3,60.19,241.3,Month-to-month,No,0.25,0,Medium Risk
Customer_3978,Male,63,113.89,7183.56,Two year,Yes,5.25,1,Low Risk
Customer_3979,Male,35,80.73,2772.33,Month-to-month,No,2.92,0,Low Risk
Customer_3980,Female,52,35.84,1853.99,One year,No,4.33,0,Low Risk
Customer_3981,Female,28,70.21,1990.27,month to month,Yes,2.33,1,Low Risk
Customer_3982,Male,18,106.26,1906.41,One year,No,1.5,0,Medium Risk
Customer_3983,Male,36,87.15,3129.77,Two year,Yes,3.0,1,Low Risk
Customer_3984,Female,33,104.25,3404.57,Month-to-month,No,2.75,0,Low Risk
Customer_3985,Male,64,45.04,2850.89,One year,Yes,5.33,1,Low Risk
Customer_3986,Male,26,108.84,2840.96,Month-to-month,No,2.17,0,Low Risk
Customer_3987,Female,48,95.56,4611.5,One year,No,4.0,0,Low Risk
Customer_3988,Male,40,92.89,2104.02,Two year,No,3.33,0,Low Risk
Customer_3989,Male,17,54.65,904.35,month to month,Yes,1.42,1,Medium Risk
Customer_3990,Male,40,108.77,4388.62,One year,No,3.33,0,Low Risk
Customer_3991,Male,7,83.8,565.42,Month-to-month,No,0.58,0,High Risk
Customer_3992,Male,57,105.18,6009.73,Month-to-month,Yes,4.75,1,Low Risk
Customer_3993,Male,8,56.1,475.45,Month-to-month,No,0.67,0,Medium Risk
Customer_3994,Female,56,34.57,1872.72,Two year,Yes,4.67,1,Low Risk
Customer_3995,Male,31,53.23,1657.12,Two year,Yes,2.58,1,Low Risk
Customer_3996,Male,59,65.53,3731.4,month to month,Yes,4.92,1,Low Risk
Customer_3997,Female,58,73.34,4248.6,Month-to-month,Yes,4.83,1,Low Risk
Customer_3998,Male,12,71.08,881.93,month to month,No,1.0,0,Medium Risk
Customer_3999,Female,48,74.61,3598.13,Month-to-month,No,4.0,0,Low Risk
Customer_4000,Male,31,104.17,3269.27,One year,No,2.58,0,Low Risk
Customer_4001,Male,63,37.01,2349.15,One year,Yes,5.25,1,Low Risk
Customer_4002,Female,39,51.61,1985.67,One year,Yes,3.25,1,Low Risk
Customer_4003,Male,20,108.86,2100.24,Month-to-month,Yes,1.67,1,Medium Risk
Customer_4004,Male,48,76.05,3656.06,One year,Yes,4.0,1,Low Risk
Customer_4005,Female,71,78.34,5586.08,Month-to-month,Yes,5.92,1,Low Risk
Customer_4006,Male,54,67.81,3573.86,month to month,No,4.5,0,Low Risk
Customer_4007,Female,71,74.9,5338.09,Two year,No,5.92,0,Low Risk
Customer_4008,Male,29,39.81,1158.88,One year,Yes,2.42,1,Low Risk
Customer_4009,Male,48,74.69,3566.89,Month-to-month,Yes,4.0,1,Low Risk
Customer_4010,Female,56,119.72,6726.31,Month-to-month,Yes,4.67,1,Low Risk
Customer_4011,Female,17,76.6,1288.43,month to month,Yes,1.42,1,Medium Risk
Customer_4012,Male,9,24.44,202.99,month to month,Yes,0.75,1,Medium Risk
Customer_4013,Male,34,99.64,3324.2,Two year,No,2.83,0,Low Risk
Customer_4014,Female,45,59.65,2704.49,month to month,Yes,3.75,1,Low Risk
Customer_4015,Female,9,35.37,253.03,Two year,Yes,0.75,1,Medium Risk
Customer_4016,Male,7,106.25,2104.02,Two year,No,0.58,0,High Risk
Customer_4017,Female,16,39.8,659.59,month to month,No,1.33,0,Medium Risk
Customer_4018,Male,19,112.08,2121.15,Two year,No,1.58,0,Medium Risk
Customer_4019,Female,6,64.18,470.53,One year,No,0.5,0,Medium Risk
Customer_4020,Male,11,94.28,1066.72,Two year,Yes,0.92,1,High Risk
Customer_4021,Male,61,74.7,4594.27,Month-to-month,Yes,5.08,1,Low Risk
Customer_4022,Female,42,45.66,2104.02,Month-to-month,Yes,3.5,1,Low Risk
Customer_4023,Male,13,87.11,1120.36,Month-to-month,Yes,1.08,1,Medium Risk
Customer_4024,Male,12,115.79,1362.89,month to month,No,1.0,0,Medium Risk
,Female,20,96.96,1878.51,Month-to-month,Yes,1.67,1,Medium Risk
Customer_4026,Female,50,80.4,3947.32,month to month,Yes,4.17,1,Low Risk
Customer_4027,Male,36,119.06,4343.53,Month-to-month,No,3.0,0,Low Risk
Customer_4028,Male,69,46.53,3179.46,Two year,Yes,5.75,1,Low Risk
Customer_4029,Female,37,26.23,2104.02,month to month,No,3.08,0,Low Risk
Customer_4030,Male,12,23.21,204.93,Month-to-month,No,1.0,0,Medium Risk
Customer_4031,Female,40,91.07,3633.67,Two year,Yes,3.33,1,Low Risk
Customer_4032,Female,54,103.02,5626.47,month to month,Yes,4.5,1,Low Risk
Customer_4033,Male,2,83.51,180.32,Two year,No,0.17,0,High Risk
Customer_4034,Female,50,110.5,5539.63,Two year,Yes,4.17,1,Low Risk
Customer_4035,Male,41,89.8,3652.49,Two year,No,3.42,0,Low Risk
Customer_4036,Male,45,57.1,2524.37,month to month,No,3.75,0,Low Risk
Customer_4037,Male,9,38.13,340.92,month to month,No,0.75,0,Medium Risk
Customer_4038,Female,62,112.46,6916.24,One year,Yes,5.17,1,Low Risk
Customer_4039,Male,47,30.36,1421.55,One year,Yes,3.92,1,Low Risk
Customer_4040,Female,5,74.3,420.56,One year,No,0.42,0,High Risk
Customer_4041,Female,1,51.4,-11.95,One year,Yes,0.08,1,Medium Risk
Customer_4042,Male,44,47.14,2106.27,month to month,No,3.67,0,Low Risk
Customer_4043,Female,22,84.58,1910.56,One year,No,1.83,0,Medium Risk
Customer_4044,Female,38,43.12,1625.55,Month-to-month,Yes,3.17,1,Low Risk
Customer_4045,Female,19,111.64,2122.83,One year,Yes,1.58,1,Medium Risk
Customer_4046,Female,31,60.6,1854.63,Month-to-month,Yes,2.58,1,Low Risk
Customer_4047,Male,67,87.74,5863.08,Month-to-month,Yes,5.58,1,Low Risk
Customer_4048,Female,42,92.78,3937.67,Two year,Yes,3.5,1,Low Risk
Customer_4049,Female,26,88.29,2331.79,Two year,No,2.17,0,Low Risk
Customer_4050,Female,13,110.34,1454.09,Two year,Yes,1.08,1,Medium Risk
Customer_4051,Male,58,43.11,2530.78,One year,No,4.83,0,Low Risk
Customer_4052,Female,18,28.61,524.98,month to month,Yes,1.5,1,Medium Risk
Customer_4053,Male,67,25.55,1650.51,Month-to-month,No,5.58,0,Low Risk
Customer_4054,Female,3,107.78,376.54,month to month,No,0.25,0,High Risk
Customer_4055,Male,55,117.33,6408.48,month to month,Yes,4.58,1,Low Risk
Customer_4056,Male,58,50.25,2909.49,One year,Yes,4.83,1,Low Risk
Customer_4057,Male,63,89.35,5671.71,month to month,No,5.25,0,Low Risk
Customer_4058,Male,52,20.89,1016.22,month to month,Yes,4.33,1,Low Risk
Customer_4059,Male,24,38.86,963.87,Two year,No,2.0,0,Low Risk
Customer_4060,Female,9,88.93,740.76,Two year,No,0.75,0,High Risk
Customer_4061,Female,37,26.59,1013.57,Month-to-month,No,3.08,0,Low Risk
Customer_4062,Female,53,66.85,3603.18,Month-to-month,Yes,4.42,1,Low Risk
Customer_4063,Male,24,86.26,2033.36,Two year,No,2.0,0,Low Risk
Customer_4064,Female,21,96.6,1985.22,One year,Yes,1.75,1,Medium Risk
Customer_4065,Male,40,65.38,2619.0,One year,Yes,3.33,1,Low Risk
Customer_4066,Female,62,83.03,5102.91,Month-to-month,Yes,5.17,1,Low Risk
Customer_4067,Female,70,73.96,5068.34,Two year,No,5.83,0,Low Risk
Customer_4068,Male,69,25.23,1739.6,One year,No,5.75,0,Low Risk
Customer_4069,Male,14,94.28,1336.68,month to month,Yes,1.17,1,Medium Risk
Customer_4070,Female,42,37.24,1547.66,Month-to-month,Yes,3.5,1,Low Risk
Customer_4071,Female,50,23.18,1164.65,Month-to-month,Yes,4.17,1,Low Risk
Customer_4072,Female,61,65.12,4024.76,month to month,No,5.08,0,Low Risk
Customer_4073,Male,4,106.56,408.35,month to month,No,0.33,0,High Risk
Customer_4074,Female,17,35.08,585.03,Month-to-month,No,1.42,0,Medium Risk
Customer_4075,Female,57,21.29,1212.54,month to month,No,4.75,0,Low Risk
Customer_4076,Female,48,31.0,1472.3,One year,Yes,4.0,1,Low Risk
Customer_4077,Male,44,56.37,2464.59,Month-to-month,Yes,3.67,1,Low Risk
Customer_4078,Male,45,78.02,3596.33,One year,No,3.75,0,Low Risk
Customer_4079,Male,33,39.3,1303.19,Month-to-month,No,2.75,0,Low Risk
Customer_4080,Female,31,100.2,3091.36,One year,No,2.58,0,Low Risk
Customer_4081,Male,47,95.33,4549.73,Two year,Yes,3.92,1,Low Risk
Customer_4082,Female,6,89.59,591.81,One year,No,0.5,0,High Risk
Customer_4083,Female,71,68.75,4912.46,month to month,No,5.92,0,Low Risk
Customer_4084,Female,34,56.52,1891.19,Two year,No,2.83,0,Low Risk
Customer_4085,Male,53,57.56,3187.3,Month-to-month,No,4.42,0,Low Risk
Customer_4086,Male,14,70.31,906.05,One year,No,1.17,0,Medium Risk
Customer_4087,Male,16,27.73,354.62,Month-to-month,Yes,1.33,1,Medium Risk
Customer_4088,Female,43,88.23,3813.04,Two year,No,3.58,0,Low Risk
Customer_4089,Female,12,55.15,643.95,month to month,Yes,1.0,1,Medium Risk
Customer_4090,Female,70,42.48,2849.75,month to month,No,5.83,0,Low Risk
Customer_4091,Female,19,47.83,901.73,month to month,No,1.58,0,Medium Risk
Customer_4092,Female,41,38.03,1563.17,Month-to-month,Yes,3.42,1,Low Risk
Customer_4093,Male,53,110.16,5830.07,month to month,No,4.42,0,Low Risk
Customer_4094,Female,29,36.9,1085.21,month to month,No,2.42,0,Low Risk
Customer_4095,Female,70,108.29,7556.81,Month-to-month,No,5.83,0,Low Risk
Customer_4096,Male,59,77.22,2104.02,Month-to-month,No,4.92,0,Low Risk
Customer_4097,Female,64,106.75,6897.41,Two year,Yes,5.33,1,Low Risk
Customer_4098,Female,24,67.41,1665.78,month to month,Yes,2.0,1,Low Risk
Customer_4099,Female,16,112.76,1793.73,Two year,No,1.33,0,Medium Risk
Customer_4100,Male,52,41.15,2167.21,One year,No,4.33,0,Low Risk
Customer_4101,Female,6,75.47,496.5,One year,No,0.5,0,High Risk
Customer_4102,Male,37,32.58,1158.58,One year,Yes,3.08,1,Low Risk
Customer_4103,Female,4,64.72,275.4,One year,No,0.33,0,Medium Risk
Customer_4104,Male,38,76.99,2933.44,Month-to-month,No,3.17,0,Low Risk
Customer_4105,Female,41,80.57,3336.25,Two year,No,3.42,0,Low Risk
Customer_4106,Male,14,56.55,2104.02,Two year,Yes,1.17,1,Medium Risk
Customer_4107,Female,71,27.63,1960.02,Month-to-month,Yes,5.92,1,Low Risk
Customer_4108,Male,51,85.53,4324.31,One year,Yes,4.25,1,Low Risk
Customer_4109,Female,65,68.84,4491.2,Two year,No,5.42,0,Low Risk
Customer_4110,Male,52,33.69,1710.62,month to month,No,4.33,0,Low Risk
Customer_4111,Male,30,113.59,3380.43,Month-to-month,No,2.5,0,Low Risk
Customer_4112,Male,57,115.57,6593.62,Month-to-month,Yes,4.75,1,Low Risk
Customer_4113,Female,30,105.66,3122.79,month to month,Yes,2.5,1,Low Risk
Customer_4114,Female,42,104.39,4303.59,One year,No,3.5,0,Low Risk
Customer_4115,Male,11,29.87,380.53,One year,No,0.92,0,Medium Risk
Customer_4116,Female,27,119.34,3190.01,Two year,Yes,2.25,1,Low Risk
Customer_4117,Female,24,60.04,1370.97,month to month,No,2.0,0,Low Risk
Customer_4118,Male,39,36.31,1360.66,Two year,Yes,3.25,1,Low Risk
Customer_4119,Male,18,101.21,1816.79,One year,Yes,1.5,1,Medium Risk
Customer_4120,Female,45,42.57,1994.5,Two year,No,3.75,0,Low Risk
Customer_4121,Male,12,72.62,864.45,month to month,No,1.0,0,Medium Risk
Customer_4122,Female,49,32.8,1636.34,month to month,No,4.08,0,Low Risk
Customer_4123,Male,31,67.46,2072.05,month to month,Yes,2.58,1,Low Risk
Customer_4124,Male,22,75.81,1677.11,One year,Yes,1.83,1,Medium Risk
Customer_4125,Male,44,64.59,2831.63,Month-to-month,Yes,3.67,1,Low Risk
Customer_4126,Male,64,26.95,1753.3,Month-to-month,Yes,5.33,1,Low Risk
Customer_4127,Male,25,68.49,1655.62,Month-to-month,No,2.08,0,Low Risk
Customer_4128,Male,51,66.89,3415.15,Two year,Yes,4.25,1,Low Risk
Customer_4129,Female,7,46.16,330.8,month to month,Yes,0.58,1,Medium Risk
Customer_4130,Male,6,112.16,692.76,One year,Yes,0.5,1,High Risk
Customer_4131,Female,24,61.78,1415.43,Month-to-month,Yes,2.0,1,Low Risk
Customer_4132,Male,19,106.41,1997.99,Month-to-month,No,1.58,0,Medium Risk
Customer_4133,Male,9,30.97,308.78,Two year,No,0.75,0,Medium Risk
Customer_4134,Male,36,51.89,1879.33,Two year,Yes,3.0,1,Low Risk
Customer_4135,Male,40,37.63,1591.89,Month-to-month,No,3.33,0,Low Risk
Customer_4136,Female,24,60.84,1433.69,month to month,No,2.0,0,Low Risk
Customer_4137,Female,48,31.16,1396.32,month to month,No,4.0,0,Low Risk
Customer_4138,Female,63,64.1,4014.98,Two year,No,5.25,0,Low Risk
Customer_4139,Male,69,55.39,3688.81,Two year,Yes,5.75,1,Low Risk
Customer_4140,Female,53,42.33,2278.6,month to month,No,4.42,0,Low Risk
Customer_4141,Female,54,84.22,4547.72,Two year,No,4.5,0,Low Risk
Customer_4142,Female,42,115.09,4853.7,Two year,No,3.5,0,Low Risk
Customer_4143,Female,45,40.71,1859.83,month to month,No,3.75,0,Low Risk
Customer_4144,Female,14,91.18,1328.52,month to month,Yes,1.17,1,Medium Risk
Customer_4145,Male,29,94.24,2603.41,One year,No,2.42,0,Low Risk
Customer_4146,Male,6,69.81,316.76,Two year,Yes,0.5,1,Medium Risk
Customer_4147,Female,7,109.77,730.62,Two year,Yes,0.58,1,High Risk
Customer_4148,Female,37,116.64,4300.49,One year,Yes,3.08,1,Low Risk
Customer_4149,Male,53,56.22,2989.64,Two year,No,4.42,0,Low Risk
Customer_4150,Female,18,85.1,1538.04,Two year,No,1.5,0,Medium Risk
Customer_4151,Female,38,86.22,3285.14,Month-to-month,Yes,3.17,1,Low Risk
Customer_4152,Male,59,60.36,3483.09,Month-to-month,No,4.92,0,Low Risk
Customer_4153,Male,1,51.68,11.94,Month-to-month,No,0.08,0,Medium Risk
Customer_4154,Male,68,113.37,7693.04,One year,Yes,5.67,1,Low Risk
Customer_4155,Female,44,99.0,4348.47,Two year,Yes,3.67,1,Low Risk
Customer_4156,Female,47,31.45,1453.13,One year,Yes,3.92,1,Low Risk
Customer_4157,Female,35,31.99,1132.37,One year,Yes,2.92,1,Low Risk
Customer_4158,Male,60,112.25,6677.94,Two year,No,5.0,0,Low Risk
Customer_4159,Female,52,28.14,1439.15,month to month,Yes,4.33,1,Low Risk
Customer_4160,Male,8,88.84,735.87,month to month,Yes,0.67,1,High Risk
Customer_4161,Female,41,42.68,1760.1,Two year,Yes,3.42,1,Low Risk
Customer_4162,Male,3,23.52,51.89,month to month,Yes,0.25,1,Medium Risk
Customer_4163,Male,69,25.96,2104.02,Month-to-month,No,5.75,0,Low Risk
Customer_4164,Male,14,57.35,779.1,Two year,Yes,1.17,1,Medium Risk
Customer_4165,Male,26,27.76,705.01,One year,No,2.17,0,Low Risk
Customer_4166,Male,70,79.66,5551.01,Month-to-month,Yes,5.83,1,Low Risk
Customer_4167,Male,58,84.73,4896.12,One year,Yes,4.83,1,Low Risk
Customer_4168,Female,40,57.35,2308.79,month to month,Yes,3.33,1,Low Risk
Customer_4169,Female,51,94.29,4822.53,Two year,No,4.25,0,Low Risk
Customer_4170,Male,5,69.0,279.35,Month-to-month,Yes,0.42,1,Medium Risk
Customer_4171,Male,32,63.02,2106.23,Two year,No,2.67,0,Low Risk
Customer_4172,Male,1,60.7,33.54,Month-to-month,Yes,0.08,1,Medium Risk
Customer_4173,Male,54,63.11,3431.38,Month-to-month,Yes,4.5,1,Low Risk
Customer_4174,Female,11,116.79,1231.11,Month-to-month,No,0.92,0,High Risk
Customer_4175,Female,53,88.14,4744.55,Two year,No,4.42,0,Low Risk
Customer_4176,Female,8,51.52,439.07,Month-to-month,Yes,0.67,1,Medium Risk
Customer_4177,Female,25,93.39,2353.87,Month-to-month,No,2.08,0,Low Risk
Customer_4178,Male,40,53.03,2112.26,Two year,No,3.33,0,Low Risk
Customer_4179,Male,32,32.57,950.24,One year,Yes,2.67,1,Low Risk
Customer_4180,Female,28,67.54,1974.26,month to month,No,2.33,0,Low Risk
Customer_4181,Female,3,95.1,327.98,Two year,Yes,0.25,1,High Risk
Customer_4182,Female,62,57.77,3565.67,Two year,Yes,5.17,1,Low Risk
Customer_4183,Male,27,106.92,2910.77,Month-to-month,No,2.25,0,Low Risk
Customer_4184,Female,45,58.7,2575.97,Two year,Yes,3.75,1,Low Risk
Customer_4185,Male,25,54.98,1279.17,Two year,Yes,2.08,1,Low Risk
Customer_4186,Female,61,119.82,7309.84,month to month,Yes,5.08,1,Low Risk
Customer_4187,Female,44,68.25,2963.12,Two year,Yes,3.67,1,Low Risk
Customer_4188,Male,46,100.52,4599.79,Month-to-month,Yes,3.83,1,Low Risk
Customer_4189,Male,14,100.5,1404.37,month to month,Yes,1.17,1,Medium Risk
Customer_4190,Female,8,112.64,841.76,Two year,No,0.67,0,High Risk
Customer_4191,Male,48,28.49,1363.51,Month-to-month,No,4.0,0,Low Risk
Customer_4192,Female,14,47.12,604.47,month to month,No,1.17,0,Medium Risk
Customer_4193,Female,65,96.77,6340.67,Two year,No,5.42,0,Low Risk
Customer_4194,Male,7,76.26,528.8,Month-to-month,Yes,0.58,1,High Risk
Customer_4195,Female,49,75.96,3748.42,month to month,No,4.08,0,Low Risk
Customer_4196,Male,55,36.62,1925.47,Month-to-month,No,4.58,0,Low Risk
Customer_4197,Female,13,48.12,655.05,month to month,Yes,1.08,1,Medium Risk
Customer_4198,Male,56,72.13,4114.14,Two year,Yes,4.67,1,Low Risk
Customer_4199,Female,56,47.72,2678.2,One year,No,4.67,0,Low Risk
Customer_4200,Male,15,41.03,641.56,month to month,No,1.25,0,Medium Risk
Customer_4201,Female,57,28.78,1628.56,Two year,No,4.75,0,Low Risk
Customer_4202,Female,58,35.57,2081.82,month to month,Yes,4.83,1,Low Risk
Customer_4203,Female,35,96.89,3471.21,One year,No,2.92,0,Low Risk
Customer_4204,Female,16,91.88,1582.39,Month-to-month,Yes,1.33,1,Medium Risk
Customer_4205,Female,8,24.58,212.5,One year,No,0.67,0,Medium Risk
Customer_4206,Female,45,40.33,1763.87,One year,No,3.75,0,Low Risk
Customer_4207,Female,40,76.05,3073.17,Month-to-month,No,3.33,0,Low Risk
Customer_4208,Female,54,52.26,2760.16,One year,Yes,4.5,1,Low Risk
Customer_4209,Female,14,102.32,1401.26,Two year,No,1.17,0,Medium Risk
Customer_4210,Male,59,98.5,5785.99,month to month,No,4.92,0,Low Risk
Customer_4211,Female,53,109.16,5887.54,One year,No,4.42,0,Low Risk
Customer_4212,Male,27,76.29,2104.02,month to month,No,2.25,0,Low Risk
Customer_4213,Female,47,55.21,2655.95,month to month,No,3.92,0,Low Risk
Customer_4214,Female,6,80.61,524.7,Month-to-month,No,0.5,0,High Risk
Customer_4215,Male,55,28.91,1544.63,One year,No,4.58,0,Low Risk
Customer_4216,Female,44,20.96,934.05,Month-to-month,No,3.67,0,Low Risk
Customer_4217,Male,18,21.71,482.68,Month-to-month,No,1.5,0,Medium Risk
Customer_4218,Male,16,60.75,994.38,month to month,Yes,1.33,1,Medium Risk
Customer_4219,Female,12,42.81,565.23,Two year,No,1.0,0,Medium Risk
Customer_4220,Male,20,35.73,634.11,month to month,No,1.67,0,Medium Risk
Customer_4221,Male,45,81.53,3704.94,Month-to-month,No,3.75,0,Low Risk
Customer_4222,Male,64,119.51,2104.02,One year,Yes,5.33,1,Low Risk
Customer_4223,Male,59,37.78,2217.97,Two year,Yes,4.92,1,Low Risk
Customer_4224,Female,22,74.64,1713.18,Two year,Yes,1.83,1,Medium Risk
Customer_4225,Male,47,31.97,1519.95,One year,Yes,3.92,1,Low Risk
Customer_4226,Female,29,113.42,3329.93,One year,Yes,2.42,1,Low Risk
Customer_4227,Female,45,49.18,2203.85,Two year,No,3.75,0,Low Risk
Customer_4228,Female,9,107.83,874.17,Month-to-month,Yes,0.75,1,High Risk
Customer_4229,Male,24,48.31,1112.68,Two year,No,2.0,0,Low Risk
Customer_4230,Female,15,100.61,1543.16,Two year,No,1.25,0,Medium Risk
Customer_4231,Male,36,40.94,1490.58,Two year,No,3.0,0,Low Risk
Customer_4232,Female,13,49.28,723.76,Month-to-month,Yes,1.08,1,Medium Risk
Customer_4233,Male,44,39.25,1733.33,One year,No,3.67,0,Low Risk
Customer_4234,Female,71,46.43,3251.89,One year,No,5.92,0,Low Risk
Customer_4235,Female,36,103.49,3724.35,One year,Yes,3.0,1,Low Risk
Customer_4236,Male,61,83.9,5167.79,Month-to-month,Yes,5.08,1,Low Risk
Customer_4237,Female,40,60.59,2335.75,Month-to-month,No,3.33,0,Low Risk
Customer_4238,Male,27,117.15,3180.33,One year,Yes,2.25,1,Low Risk
Customer_4239,Male,1,66.49,3.47,month to month,Yes,0.08,1,Medium Risk
Customer_4240,Male,34,116.98,3985.46,month to month,No,2.83,0,Low Risk
Customer_4241,Female,68,39.66,2733.2,One year,No,5.67,0,Low Risk
Customer_4242,Male,21,110.46,2347.25,month to month,No,1.75,0,Medium Risk
Customer_4243,Female,33,21.38,772.56,month to month,No,2.75,0,Low Risk
Customer_4244,Female,7,74.53,534.25,One year,No,0.58,0,High Risk
Customer_4245,Female,65,62.31,4075.83,One year,No,5.42,0,Low Risk
Customer_4246,Female,3,72.51,244.96,Month-to-month,No,0.25,0,High Risk
Customer_4247,Female,51,75.34,3793.85,month to month,No,4.25,0,Low Risk
Customer_4248,Female,54,58.9,3174.23,month to month,Yes,4.5,1,Low Risk
Customer_4249,Female,59,119.82,6946.43,One year,Yes,4.92,1,Low Risk
Customer_4250,Male,6,117.65,724.74,Two year,Yes,0.5,1,High Risk
Customer_4251,Male,29,116.17,3231.35,One year,No,2.42,0,Low Risk
Customer_4252,Male,17,117.91,2046.92,Month-to-month,Yes,1.42,1,Medium Risk
Customer_4253,Male,60,99.3,6040.67,Two year,Yes,5.0,1,Low Risk
Customer_4254,Female,22,118.86,2639.86,Two year,Yes,1.83,1,Medium Risk
Customer_4255,Male,24,109.24,2654.41,Two year,No,2.0,0,Low Risk
Customer_4256,Male,51,61.59,3201.33,Month-to-month,Yes,4.25,1,Low Risk
Customer_4257,Male,50,98.48,4902.26,month to month,Yes,4.17,1,Low Risk
Customer_4258,Male,11,111.21,1159.69,One year,No,0.92,0,High Risk
Customer_4259,Female,56,91.26,5106.26,Month-to-month,Yes,4.67,1,Low Risk
Customer_4260,Female,71,62.28,4383.73,Month-to-month,No,5.92,0,Low Risk
Customer_4261,Male,42,26.58,1120.2,Two year,No,3.5,0,Low Risk
Customer_4262,Female,39,100.97,3950.57,Two year,No,3.25,0,Low Risk
Customer_4263,Female,69,115.27,7929.72,Month-to-month,No,5.75,0,Low Risk
Customer_4264,Female,48,56.25,2664.31,month to month,No,4.0,0,Low Risk
Customer_4265,Female,57,35.19,1898.12,Two year,Yes,4.75,1,Low Risk
Customer_4266,Male,21,52.65,1097.21,Month-to-month,No,1.75,0,Medium Risk
Customer_4267,Male,20,78.26,1543.36,Two year,No,1.67,0,Medium Risk
Customer_4268,Male,15,51.69,757.05,One year,Yes,1.25,1,Medium Risk
Customer_4269,Male,69,81.06,5629.72,One year,No,5.75,0,Low Risk
Customer_4270,Female,51,116.69,6049.45,One year,No,4.25,0,Low Risk
Customer_4271,Female,62,87.07,5380.5,Two year,No,5.17,0,Low Risk
Customer_4272,Female,37,56.27,2101.29,Two year,Yes,3.08,1,Low Risk
Customer_4273,Male,6,113.58,694.18,month to month,No,0.5,0,High Risk
Customer_4274,Female,71,76.56,5492.49,One year,No,5.92,0,Low Risk
Customer_4275,Female,26,32.84,808.25,month to month,Yes,2.17,1,Low Risk
Customer_4276,Male,8,69.9,512.14,Month-to-month,No,0.67,0,Medium Risk
Customer_4277,Male,4,85.36,300.2,Month-to-month,Yes,0.33,1,High Risk
Customer_4278,Female,21,103.83,2067.05,One year,No,1.75,0,Medium Risk
Customer_4279,Female,31,113.65,3520.85,month to month,No,2.58,0,Low Risk
Customer_4280,Male,21,51.74,1033.91,Two year,No,1.75,0,Medium Risk
Customer_4281,Female,25,35.55,901.31,month to month,No,2.08,0,Low Risk
Customer_4282,Female,15,27.38,291.08,Month-to-month,No,1.25,0,Medium Risk
Customer_4283,Female,35,93.84,3281.55,month to month,No,2.92,0,Low Risk
Customer_4284,Male,49,99.52,4863.67,Month-to-month,Yes,4.08,1,Low Risk
Customer_4285,Male,43,60.94,2593.17,Month-to-month,Yes,3.58,1,Low Risk
Customer_4286,Female,41,59.59,2493.1,month to month,No,3.42,0,Low Risk
Customer_4287,Female,37,115.42,4230.31,Two year,Yes,3.08,1,Low Risk
Customer_4288,Female,57,111.67,6380.38,Month-to-month,No,4.75,0,Low Risk
Customer_4289,Male,42,43.33,1788.27,month to month,No,3.5,0,Low Risk
Customer_4290,Female,47,98.08,4692.71,Month-to-month,Yes,3.92,1,Low Risk
Customer_4291,Male,61,82.27,5011.62,One year,Yes,5.08,1,Low Risk
Customer_4292,Male,14,35.42,529.67,Two year,Yes,1.17,1,Medium Risk
Customer_4293,Male,68,55.68,3816.72,One year,No,5.67,0,Low Risk
Customer_4294,Male,53,37.75,2058.03,Month-to-month,No,4.42,0,Low Risk
Customer_4295,Male,34,49.52,1690.98,Two year,No,2.83,0,Low Risk
Customer_4296,Female,24,81.53,1890.85,month to month,No,2.0,0,Low Risk
Customer_4297,Male,20,57.53,1172.75,month to month,Yes,1.67,1,Medium Risk
Customer_4298,Male,69,59.41,4113.15,Two year,No,5.75,0,Low Risk
Customer_4299,Female,30,73.96,2066.99,One year,No,2.5,0,Low Risk
Customer_4300,Female,7,28.72,117.44,One year,Yes,0.58,1,Medium Risk
Customer_4301,Male,36,93.88,3414.98,Two year,Yes,3.0,1,Low Risk
Customer_4302,Female,38,60.17,2357.48,month to month,No,3.17,0,Low Risk
Customer_4303,Male,52,68.04,3533.95,Two year,Yes,4.33,1,Low Risk
Customer_4304,Female,15,117.43,1801.91,One year,No,1.25,0,Medium Risk
Customer_4305,Male,46,54.44,2509.7,Month-to-month,Yes,3.83,1,Low Risk
Customer_4306,Male,23,84.82,1952.68,month to month,Yes,1.92,1,Medium Risk
