CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn
Customer_3700,f,3,113.27,366.20000582254335,One year,Y
Customer_3701,FEMALE,51,50.59,2519.29313747454,Month-to-month,no
Customer_3702,M ,68,24.86,1656.5661004389447,Month-to-month,Yes
Customer_3703,M ,25,87.56,2129.9105867587373,Two year,Yes
Customer_3704,Male,30,98.68,2934.1910087517895,One year,Y
Customer_3705,Male,11,115.79,1237.4517659640117,One year,no
Customer_3706,M ,17,35.78,568.6353838837266,One year,Y
Customer_3707,Female,26,59.21,1507.4661957000235,Month-to-month,N
Customer_3708,M ,23,104.41,2411.970369434831,Two year,No
Customer_3709,f,56,100.69,5702.089798757135,Month-to-month,No
Customer_3710,M ,52,82.48,4303.373417687115,month to month,No
Customer_3711,male,48,46.94,2224.4566442581922,month to month,Yes
Customer_3712,male,20,48.4,989.9003612517824,month to month,Y
Customer_3713,male,2,32.4,70.31173851930467,Two year,Yes
Customer_3714,Female,31,112.19,3486.35343681648,Month-to-month,No
Customer_3715,Female,27,37.29,1005.6728554517524,One year,no
Customer_3716,M ,2,77.29,240.86710760538915,month to month,no
Customer_3717,male,4,78.44,318.6998393739833,month to month,N
Customer_3718,Female,13,56.96,712.4123246043665,Month-to-month,Y
Customer_3719,Male,35,55.25,1894.8899047975879,One year,N
Customer_3720,M ,66,86.86,5777.83103902674,Two year,no
Customer_3721,f,6,58.83,293.65665468610194,month to month,No
Customer_3722,FEMALE,31,45.51,1478.6595751195073,month to month,N
Customer_3723,M ,10,59.91,503.2666915069086,month to month,N
Customer_3724,FEMALE,21,100.77,2177.484150266284,One year,N
Customer_3725,male,23,116.65,2722.8115317671773,month to month,Y
Customer_3726,FEMALE,3,83.6,228.8217746221731,One year,Y
Customer_3727,male,32,98.21,3105.2099550152516,month to month,No
Customer_3728,Male,20,73.28,1527.2074485097967,month to month,No
Customer_3729,FEMALE,29,82.48,2481.894162112934,One year,No
Customer_3730,M ,52,118.81,6147.439987407872,One year,N
Customer_3731,male,46,63.84,2965.66185955169,Two year,No
Customer_3732,M ,34,26.63,954.394844489339,Month-to-month,Y
Customer_3733,Female,61,115.7,7087.8468076782565,month to month,no
Customer_3734,male,71,99.31,7053.725657936697,month to month,No
Customer_3735,FEMALE,70,59.83,4168.608507633451,Month-to-month,yes
Customer_3736,male,11,118.24,1314.5405076140419,Month-to-month,Y
Customer_3737,M ,63,54.55,3332.3643715651447,Month-to-month,Yes
Customer_3738,Male,21,57.21,1268.4472324482688,month to month,no
Customer_3739,male,3,80.97,157.57215906347608,month to month,Y
Customer_3740,FEMALE,10,47.43,432.375592621141,month to month,No
Customer_3741,Female,27,89.86,2409.3539178390774,One year,N
Customer_3742,f,12,35.29,373.5460712983255,Two year,yes
Customer_3743,Male,7,30.8,159.18754943941087,Two year,Yes
Customer_3744,Female,17,73.49,1319.8038150673174,Month-to-month,no
Customer_3745,male,65,75.55,5000.567987952622,Month-to-month,No
Customer_3746,M ,64,30.67,2040.3058223149603,month to month,Y
Customer_3747,M ,26,116.42,3068.6958829245104,Two year,Y
Customer_3748,FEMALE,15,77.33,1283.1776360110985,Two year,no
Customer_3749,M ,33,35.1,1144.9849030355003,One year,yes
Customer_3750,Male,62,51.14,3152.566179545614,month to month,N
Customer_3751,M ,47,100.02,4701.503270679767,month to month,No
Customer_3752,FEMALE,35,72.32,2602.6520302307254,Two year,no
Customer_3753,f,65,38.81,2551.9512893353335,Two year,no
Customer_3754,male,25,30.28,843.373640406975,One year,Y
Customer_3755,male,57,63.08,3598.825977467923,One year,no
Customer_3756,M ,32,53.74,1644.7515934772032,month to month,Yes
Customer_3757,Female,63,85.59,5358.507691124268,One year,Yes
Customer_3758,male,12,112.52,1401.4765705899129,Two year,No
Customer_3759,f,63,44.77,2795.7789753885136,month to month,no
Customer_3760,M ,1,105.52,110.28807694496898,Two year,Y
Customer_3761,FEMALE,51,112.05,5726.888183692796,month to month,N
Customer_3762,f,70,110.2,7804.409184519802,month to month,No
Customer_3763,M ,8,115.21,965.6525977863527,Two year,yes
Customer_3764,f,68,104.21,7120.445003827746,month to month,Y
Customer_3765,male,5,79.35,404.6487709282746,month to month,yes
Customer_3766,FEMALE,39,60.98,2336.6732155836967,One year,No
Customer_3767,M ,23,69.17,1603.039715757096,Two year,Yes
Customer_3768,Male,68,107.26,7402.466726357733,Two year,Y
Customer_3769,FEMALE,52,50.14,2632.9416237825053,One year,N
Customer_3770,Male,4,35.93,116.14907503511414,month to month,Y
Customer_3771,f,47,34.08,1580.829773500034,Month-to-month,No
Customer_3772,Female,21,102.7,2227.6316782125987,Month-to-month,Y
Customer_3773,FEMALE,56,96.15,5357.7752371223505,Two year,Y
Customer_3774,f,66,69.76,4594.119917747254,One year,No
Customer_3775,Male,59,47.49,2744.811820275683,month to month,no
Customer_3776,male,7,87.76,600.4229795423084,One year,No
Customer_3777,male,49,23.84,1191.81022752444,month to month,Y
Customer_3778,Female,16,76.82,1214.2941872446156,Two year,N
Customer_3779,FEMALE,17,59.84,1018.5117776104976,Two year,N
Customer_3780,FEMALE,34,117.79,3947.213294979376,Month-to-month,No
Customer_3781,FEMALE,33,70.76,2307.227622375399,One year,Y
Customer_3782,f,26,75.23,,Two year,yes
Customer_3783,Female,66,91.24,6015.141645211702,One year,yes
Customer_3784,FEMALE,63,68.45,4330.496272936146,Two year,Yes
Customer_3785,f,41,42.46,1700.7558350439517,month to month,No
Customer_3786,male,58,73.73,4278.926169238336,month to month,No
Customer_3787,Male,10,114.43,1130.768146586823,Month-to-month,yes
Customer_3788,f,15,60.99,969.8642914541258,Two year,yes
Customer_3789,male,42,87.96,3746.9598233110396,Month-to-month,yes
Customer_3790,male,57,117.8,6772.521691028573,Month-to-month,N
Customer_3791,Male,17,102.99,1754.8447525684344,Two year,N
Customer_3792,male,60,85.9,5255.992428737032,Two year,Yes
Customer_3793,Female,9,93.6,882.5892700498446,month to month,Yes
Customer_3794,Male,36,113.65,4019.923210677456,Month-to-month,no
Customer_3795,male,36,115.98,4252.4039579382215,month to month,N
Customer_3796,M ,48,116.9,5610.912383656907,One year,No
Customer_3797,f,51,82.56,4267.483212886621,One year,Yes
Customer_3798,male,70,58.47,4040.25959433741,Month-to-month,Y
Customer_3799,Female,68,33.32,2262.1991897588596,Month-to-month,No
Customer_3800,FEMALE,22,58.55,1325.5977733077173,Two year,no
Customer_3801,male,6,114.3,697.9984923568336,Two year,yes
Customer_3802,FEMALE,26,108.98,2826.009484753441,Month-to-month,no
Customer_3803,M ,3,72.37,94.19220053819802,Month-to-month,No
Customer_3804,male,52,73.7,3795.4075210215897,One year,yes
Customer_3805,Male,60,50.89,3004.539827987409,month to month,no
Customer_3806,FEMALE,63,65.45,4030.2804338403616,One year,no
Customer_3807,M ,65,91.44,,One year,No
Customer_3808,Male,52,60.24,3225.415759526358,month to month,Yes
Customer_3809,Male,14,38.8,601.0809340524905,Month-to-month,Y
Customer_3810,Male,68,74.09,4996.36091693321,Month-to-month,no
Customer_3811,Male,28,42.53,1161.4239482519952,One year,Y
Customer_3812,male,71,117.43,8308.21635872086,One year,N
Customer_3813,f,10,59.03,628.102601037595,month to month,N
Customer_3814,male,57,110.97,,Two year,No
Customer_3815,male,66,42.56,2773.3540732283745,Two year,No
Customer_3816,M ,50,38.92,1916.1677793552506,Month-to-month,Yes
Customer_3817,M ,14,81.69,1197.7243396330225,Two year,yes
Customer_3818,f,16,97.94,1643.2592284768243,Month-to-month,Y
Customer_3819,M ,54,76.68,4095.8893365501904,Month-to-month,no
Customer_3820,Female,43,42.98,1842.288770117172,Month-to-month,yes
Customer_3821,f,42,23.79,1005.6006891340083,month to month,N
Customer_3822,M ,22,81.83,1790.8094990254806,One year,N
Customer_3823,f,68,33.1,2307.3131675938876,Two year,Y
Customer_3824,male,19,54.32,1024.465668910611,month to month,Y
Customer_3825,male,66,87.58,5875.686712184135,Two year,yes
Customer_3826,f,39,29.8,1222.2488765422825,month to month,yes
Customer_3827,Female,19,32.73,587.5513420397206,Two year,Yes
Customer_3828,Female,16,26.17,422.06162207682036,Two year,no
Customer_3829,f,54,119.61,6410.111664861157,One year,no
Customer_3830,M ,25,58.71,1448.1750478107745,Two year,no
Customer_3831,FEMALE,18,110.58,2033.9742394746202,month to month,N
Customer_3832,Female,23,49.36,1147.567083400092,Two year,N
Customer_3833,Male,11,95.32,1154.146201674247,One year,yes
Customer_3834,male,39,41.91,1573.3926636435008,Two year,Yes
Customer_3835,f,68,69.83,4746.791717689046,month to month,No
Customer_3836,Male,25,102.46,2536.2115806740953,Two year,Yes
Customer_3837,f,63,101.63,6386.8841916761385,One year,N
Customer_3838,male,30,99.43,2984.995241735793,One year,yes
Customer_3839,male,45,102.37,4572.803165258026,One year,Yes
Customer_3840,Female,61,41.15,2558.045372277735,One year,yes
Customer_3841,Female,51,68.22,3566.7906099111765,Month-to-month,Y
Customer_3842,Male,9,68.49,499.63474016827524,One year,Y
Customer_3843,f,2,109.05,287.7451759101326,Two year,No
Customer_3844,male,5,49.69,374.28959233555054,Two year,N
Customer_3845,Male,62,113.15,7024.785959810315,Two year,Y
Customer_3846,FEMALE,69,65.08,,Two year,No
Customer_3847,Male,52,86.98,4494.351057449565,Month-to-month,no
Customer_3848,M ,5,46.89,,Month-to-month,yes
Customer_3849,Male,59,61.03,3622.29042292156,Month-to-month,no
Customer_3850,M ,68,90.98,6165.268886098652,Two year,no
Customer_3851,M ,9,71.27,637.4370542129524,month to month,No
Customer_3852,M ,22,113.07,2439.7449128291287,month to month,yes
Customer_3853,FEMALE,27,93.71,2507.3303227641645,Two year,No
Customer_3854,Male,10,76.44,743.7891829104196,One year,Yes
Customer_3855,Male,61,108.67,6627.085601890522,One year,no
Customer_3856,FEMALE,51,86.56,4341.798102305543,Two year,yes
Customer_3857,male,10,84.73,,One year,no
Customer_3858,Female,6,44.64,257.11608754280405,One year,Yes
Customer_3859,Male,62,59.49,3697.6188306093136,month to month,N
Customer_3860,Female,5,88.33,511.5770079577295,Two year,Yes
Customer_3861,f,70,109.18,7637.532593853152,Month-to-month,N
Customer_3862,f,63,51.55,3186.7871124055696,month to month,yes
Customer_3863,FEMALE,56,41.55,2333.403656626009,Two year,yes
Customer_3864,f,59,79.37,4647.3906033691765,Two year,Yes
Customer_3865,f,63,26.72,1646.6262437274693,month to month,no
Customer_3866,male,59,91.45,5380.75396983593,One year,Y
Customer_3867,male,51,90.31,4579.837172820409,One year,no
Customer_3868,male,50,55.5,2721.7478441108137,month to month,Y
Customer_3869,f,4,109.27,412.819967895893,Two year,No
Customer_3870,FEMALE,48,70.22,3393.3449332299883,Month-to-month,yes
Customer_3871,M ,32,84.58,2708.5867739082537,Two year,Yes
Customer_3872,M ,51,40.96,2039.3256408547493,Month-to-month,No
Customer_3873,Female,52,61.73,3166.938417033148,Month-to-month,no
Customer_3874,M ,34,106.24,3618.322740204562,Two year,Y
Customer_3875,M ,36,41.29,1437.0812022570012,Two year,N
Customer_3876,male,70,59.06,4089.3603099810007,Two year,yes
Customer_3877,male,43,51.81,2199.2790511670737,Month-to-month,Y
Customer_3878,f,16,35.11,513.1671394636783,One year,no
Customer_3879,Female,59,48.97,2894.266639561674,Month-to-month,no
Customer_3880,Male,53,43.28,2278.456160194278,Month-to-month,Yes
Customer_3881,Female,19,112.36,2205.0520945295116,Month-to-month,No
Customer_3882,Female,41,94.11,3800.4187851058496,month to month,yes
Customer_3883,FEMALE,47,51.61,2483.2087649550476,One year,Yes
Customer_3884,f,54,96.33,5213.686888706336,Month-to-month,Y
Customer_3885,FEMALE,55,22.21,1296.1027426108476,Month-to-month,No
Customer_3886,Female,19,72.65,1448.1179729685996,month to month,yes
Customer_3887,Female,62,45.03,2770.506292973235,Month-to-month,Y
Customer_3888,Female,59,31.43,1783.9266332586662,One year,yes
Customer_3889,M ,65,108.38,,Month-to-month,yes
Customer_3890,FEMALE,68,39.93,2616.4077747509164,One year,N
Customer_3891,Female,28,102.24,2895.7029678539234,One year,N
Customer_3892,male,18,61.32,1111.3383239560847,Two year,No
Customer_3893,f,26,21.43,527.2330847501299,month to month,N
Customer_3894,f,19,93.25,1749.271893545647,month to month,Y
Customer_3895,male,55,79.64,4329.094062415938,month to month,N
Customer_3896,f,57,54.42,3100.3401145627054,Two year,Yes
Customer_3897,M ,6,48.15,239.30248599015874,Two year,Yes
Customer_3898,M ,1,27.37,25.514433108918748,One year,Yes
Customer_3899,Male,8,114.14,930.7750387995011,month to month,yes
Customer_3900,Male,51,69.4,3571.901334898879,Two year,no
Customer_3901,Male,25,28.55,736.0234982421384,Two year,No
Customer_3902,f,47,106.87,5007.979415699314,Two year,Yes
Customer_3903,M ,55,47.88,2655.6052983324385,One year,No
Customer_3904,M ,64,40.36,2589.795783638386,Month-to-month,N
Customer_3905,M ,10,48.09,487.240933530532,Two year,yes
Customer_3906,male,56,76.46,4230.436964358172,Two year,No
Customer_3907,M ,12,27.41,266.50537904290644,Two year,Yes
Customer_3908,male,33,68.18,2262.837792567677,month to month,Yes
Customer_3909,Male,71,109.57,7803.786949688588,month to month,yes
Customer_3910,Male,17,38.82,628.8869213655836,Two year,yes
Customer_3911,f,61,53.12,3299.031860970354,One year,Y
Customer_3912,Male,10,59.61,706.7705087813956,Month-to-month,yes
Customer_3913,f,31,78.62,2524.895766797836,month to month,no
Customer_3914,Female,60,111.93,6702.467592424212,Month-to-month,no
Customer_3915,Female,70,59.45,4139.8498259582275,Two year,Yes
Customer_3916,FEMALE,17,26.92,496.98155401505227,month to month,N
Customer_3917,f,50,54.8,2773.9432163988045,Month-to-month,yes
Customer_3918,FEMALE,37,39.01,1387.7119798879553,Two year,no
Customer_3919,FEMALE,62,85.18,5269.049569610284,month to month,no
Customer_3920,Female,29,22.93,698.0476045704305,Two year,Y
Customer_3921,f,32,49.19,1529.2663115722814,month to month,N
Customer_3922,Female,11,74.52,782.4875088460237,Month-to-month,N
Customer_3923,FEMALE,6,47.73,256.69576224448235,Month-to-month,yes
Customer_3924,f,35,75.1,2608.537206557918,month to month,Y
Customer_3925,FEMALE,33,31.47,,One year,N
Customer_3926,M ,18,114.28,2091.686069873852,Two year,N
Customer_3927,f,37,49.09,1779.6232432147142,Month-to-month,No
Customer_3928,f,13,112.3,1470.018853878195,One year,Y
Customer_3929,FEMALE,64,52.58,3369.874406916607,month to month,N
Customer_3930,M ,1,98.18,47.594018600205295,Month-to-month,No
Customer_3931,male,63,44.62,2722.750464377414,Month-to-month,No
Customer_3932,Female,34,86.98,2961.7766152806057,Two year,N
Customer_3933,FEMALE,10,52.37,501.91250820475824,One year,yes
Customer_3934,f,7,70.92,519.2145524102266,Two year,No
Customer_3935,Female,56,87.38,4933.891065554395,month to month,No
Customer_3936,Female,37,78.89,2816.992938064057,Month-to-month,Y
Customer_3937,Female,29,77.63,2239.716763658487,One year,yes
Customer_3938,male,12,26.57,370.9275070422843,Two year,yes
Customer_3939,Male,17,44.91,835.3336648376376,One year,No
Customer_3940,FEMALE,48,77.18,3613.023925236574,month to month,Y
Customer_3941,Male,26,21.83,625.1785258534928,Month-to-month,Y
Customer_3942,Male,12,45.06,490.2447423270278,One year,Y
Customer_3943,Male,21,42.92,936.616906822165,month to month,Y
Customer_3944,Female,42,44.99,1862.1345611632394,month to month,Yes
Customer_3945,M ,61,73.56,4524.494447996765,Month-to-month,N
Customer_3946,Female,58,78.2,4517.511828386514,Two year,No
Customer_3947,Female,54,110.9,5916.6756814208875,Month-to-month,No
Customer_3948,f,34,58.6,1963.3283566728837,Month-to-month,No
Customer_3949,f,7,112.66,815.6292236011925,One year,yes
Customer_3950,Male,35,85.2,2960.8797769051525,One year,yes
Customer_3951,Female,15,111.27,1615.3894476925093,Two year,Y
Customer_3952,Male,65,103.35,6654.180799933267,month to month,N
Customer_3953,f,25,88.76,2178.531770725329,One year,yes
Customer_3954,M ,59,55.61,,Two year,no
Customer_3955,FEMALE,6,44.11,293.37020905356434,Month-to-month,No
Customer_3956,Male,52,42.24,2176.714944743505,month to month,No
Customer_3957,M ,21,115.22,2404.6856049887447,Month-to-month,Yes
Customer_3958,FEMALE,71,115.86,8217.06862394432,month to month,Yes
Customer_3959,male,32,92.48,2986.365156508563,One year,no
Customer_3960,Male,53,108.38,5775.9983997708805,Month-to-month,Yes
Customer_3961,Male,59,111.9,6575.755044762346,Month-to-month,N
Customer_3962,male,69,71.16,4896.841658875814,month to month,Y
Customer_3963,male,62,82.91,5172.544137500481,Two year,Y
Customer_3964,Male,4,61.88,212.72874735368424,month to month,No
Customer_3965,male,18,61.85,1085.927310212805,One year,Y
Customer_3966,Female,56,23.84,1367.0600114704087,Two year,Yes
Customer_3967,FEMALE,24,63.38,1492.4217695485634,Month-to-month,no
Customer_3968,FEMALE,66,87.35,5777.478434580427,Month-to-month,N
Customer_3969,FEMALE,13,62.2,729.6180594681082,Month-to-month,Y
Customer_3970,Female,62,107.24,6678.067695596057,One year,No
Customer_3971,male,54,53.26,2865.9972833236416,Month-to-month,No
Customer_3972,M ,15,33.27,519.3908717690653,Month-to-month,N
Customer_3973,male,69,101.16,7036.009512153268,Two year,Yes
Customer_3974,Male,3,87.39,245.4850182178255,One year,Y
Customer_3975,f,37,44.18,1557.978426274494,Month-to-month,Yes
Customer_3976,FEMALE,37,73.65,2706.9558721914423,Two year,No
Customer_3977,male,3,60.19,241.298356957655,Month-to-month,no
Customer_3978,M ,63,113.89,7183.562244880219,Two year,Y
Customer_3979,Male,35,80.73,2772.3278259544777,Month-to-month,no
Customer_3980,Female,52,35.84,1853.99239103257,One year,N
Customer_3981,Female,28,70.21,1990.2702717896232,month to month,Y
Customer_3982,M ,18,106.26,1906.4056369881303,One year,No
Customer_3983,Male,36,87.15,3129.766344682594,Two year,Y
Customer_3984,FEMALE,33,104.25,3404.5660331269833,Month-to-month,No
Customer_3985,male,64,45.04,2850.889605613855,One year,yes
Customer_3986,Male,26,108.84,2840.9629595552256,Month-to-month,No
Customer_3987,Female,48,95.56,4611.5036123307145,One year,No
Customer_3988,M ,40,92.89,,Two year,N
Customer_3989,M ,17,54.65,904.3524156980654,month to month,Y
Customer_3990,male,40,108.77,4388.618087551026,One year,no
Customer_3991,M ,7,83.8,565.4156048537524,Month-to-month,No
Customer_3992,M ,57,105.18,6009.725693707776,Month-to-month,Y
Customer_3993,Male,8,56.1,475.45091473290165,Month-to-month,No
Customer_3994,FEMALE,56,34.57,1872.7153804385318,Two year,Yes
Customer_3995,male,31,53.23,1657.1167504649209,Two year,Yes
Customer_3996,Male,59,65.53,3731.396054845851,month to month,Yes
Customer_3997,FEMALE,58,73.34,4248.601596519482,Month-to-month,Yes
Customer_3998,Male,12,71.08,881.9349864277604,month to month,no
Customer_3999,f,48,74.61,3598.1260186034874,Month-to-month,N
Customer_4000,Male,31,104.17,3269.270206885058,One year,No
Customer_4001,M ,63,37.01,2349.1527364254666,One year,Yes
Customer_4002,FEMALE,39,51.61,1985.6731424060788,One year,Y
Customer_4003,male,20,108.86,2100.2392988697497,Month-to-month,Yes
Customer_4004,male,48,76.05,3656.0576534905113,One year,yes
Customer_4005,FEMALE,71,78.34,5586.080227126059,Month-to-month,yes
Customer_4006,M ,54,67.81,3573.86238055261,month to month,N
Customer_4007,Female,71,74.9,5338.094926193626,Two year,no
Customer_4008,Male,29,39.81,1158.8769666743667,One year,yes
Customer_4009,M ,48,74.69,3566.885801853689,Month-to-month,Y
Customer_4010,f,56,119.72,6726.30810707157,Month-to-month,Yes
Customer_4011,FEMALE,17,76.6,1288.4311907029567,month to month,yes
Customer_4012,Male,9,24.44,202.98662749369277,month to month,yes
Customer_4013,male,34,99.64,3324.1955065198713,Two year,no
Customer_4014,Female,45,59.65,2704.4862404266632,month to month,yes
Customer_4015,f,9,35.37,253.02603911261218,Two year,Yes
Customer_4016,male,7,106.25,,Two year,N
Customer_4017,FEMALE,16,39.8,659.5895337686248,month to month,N
Customer_4018,Male,19,112.08,2121.145749281626,Two year,N
Customer_4019,FEMALE,6,64.18,470.53392557676455,One year,No
Customer_4020,Male,11,94.28,1066.7228655416948,Two year,Yes
Customer_4021,M ,61,74.7,4594.266832646231,Month-to-month,yes
Customer_4022,Female,42,45.66,,Month-to-month,yes
Customer_4023,M ,13,87.11,1120.36459027776,Month-to-month,yes
Customer_4024,M ,12,115.79,1362.8882078954198,month to month,no
,FEMALE,20,96.96,1878.5077902913729,Month-to-month,Y
Customer_4026,Female,50,80.4,3947.320683836489,month to month,Yes
Customer_4027,Male,36,119.06,4343.529028445698,Month-to-month,N
Customer_4028,Male,69,46.53,3179.45956150874,Two year,yes
Customer_4029,f,37,26.23,,month to month,No
Customer_4030,male,12,23.21,204.92625097858271,Month-to-month,no
Customer_4031,f,40,91.07,3633.6674425382275,Two year,Y
Customer_4032,f,54,103.02,5626.4651540351315,month to month,yes
Customer_4033,Male,2,83.51,180.32391597529292,Two year,N
Customer_4034,FEMALE,50,110.5,5539.62523557624,Two year,Yes
Customer_4035,M ,41,89.8,3652.4851118995653,Two year,No
Customer_4036,M ,45,57.1,2524.3650798826216,month to month,N
Customer_4037,M ,9,38.13,340.9218424087567,month to month,no
Customer_4038,Female,62,112.46,6916.236357314994,One year,Yes
Customer_4039,Male,47,30.36,1421.5471063864911,One year,Yes
Customer_4040,FEMALE,5,74.3,420.5618259407025,One year,no
Customer_4041,Female,1,51.4,-11.952561450707023,One year,Yes
Customer_4042,male,44,47.14,2106.268935815594,month to month,No
Customer_4043,FEMALE,22,84.58,1910.555487765227,One year,No
Customer_4044,f,38,43.12,1625.5483065186224,Month-to-month,Yes
Customer_4045,FEMALE,19,111.64,2122.828167195683,One year,yes
Customer_4046,FEMALE,31,60.6,1854.625803198967,Month-to-month,Yes
Customer_4047,M ,67,87.74,5863.077898787103,Month-to-month,yes
Customer_4048,FEMALE,42,92.78,3937.66601248042,Two year,Yes
Customer_4049,f,26,88.29,2331.789855846831,Two year,N
Customer_4050,f,13,110.34,1454.0917358128274,Two year,Y
Customer_4051,Male,58,43.11,2530.775996657332,One year,No
Customer_4052,FEMALE,18,28.61,524.981405808399,month to month,Yes
Customer_4053,M ,67,25.55,1650.5064941100989,Month-to-month,No
Customer_4054,FEMALE,3,107.78,376.5398723288925,month to month,no
Customer_4055,male,55,117.33,6408.475387454596,month to month,Y
Customer_4056,male,58,50.25,2909.4929844739,One year,yes
Customer_4057,M ,63,89.35,5671.712534229017,month to month,no
Customer_4058,Male,52,20.89,1016.2183186853492,month to month,Y
Customer_4059,Male,24,38.86,963.8668169785358,Two year,no
Customer_4060,f,9,88.93,740.7642777113128,Two year,No
Customer_4061,f,37,26.59,1013.5670720072982,Month-to-month,N
Customer_4062,Female,53,66.85,3603.1833980312545,Month-to-month,Y
Customer_4063,M ,24,86.26,2033.363581743192,Two year,no
Customer_4064,FEMALE,21,96.6,1985.220117064993,One year,yes
Customer_4065,M ,40,65.38,2619.001830532705,One year,Y
Customer_4066,Female,62,83.03,5102.909657072788,Month-to-month,Y
Customer_4067,f,70,73.96,5068.338447565838,Two year,no
Customer_4068,M ,69,25.23,1739.6047242446825,One year,N
Customer_4069,M ,14,94.28,1336.67593404138,month to month,Yes
Customer_4070,f,42,37.24,1547.656620885834,Month-to-month,yes
Customer_4071,Female,50,23.18,1164.6543009501122,Month-to-month,yes
Customer_4072,f,61,65.12,4024.7639953293187,month to month,no
Customer_4073,Male,4,106.56,408.346560962337,month to month,N
Customer_4074,FEMALE,17,35.08,585.0284762061841,Month-to-month,No
Customer_4075,f,57,21.29,1212.543159815582,month to month,No
Customer_4076,Female,48,31.0,1472.3014552592163,One year,Yes
Customer_4077,male,44,56.37,2464.5943667773595,Month-to-month,Yes
Customer_4078,Male,45,78.02,3596.330440813615,One year,no
Customer_4079,male,33,39.3,1303.186651539405,Month-to-month,N
Customer_4080,f,31,100.2,3091.359509785804,One year,No
Customer_4081,Male,47,95.33,4549.725050272681,Two year,yes
Customer_4082,FEMALE,6,89.59,591.8096748699226,One year,N
Customer_4083,f,71,68.75,4912.463508882786,month to month,No
Customer_4084,FEMALE,34,56.52,1891.1949404839156,Two year,N
Customer_4085,M ,53,57.56,3187.298106641265,Month-to-month,no
Customer_4086,male,14,70.31,906.0517074939409,One year,No
Customer_4087,Male,16,27.73,354.6201210887767,Month-to-month,Y
Customer_4088,FEMALE,43,88.23,3813.0351142062427,Two year,no
Customer_4089,Female,12,55.15,643.9543502836702,month to month,Y
Customer_4090,FEMALE,70,42.48,2849.745960209515,month to month,N
Customer_4091,Female,19,47.83,901.7307457824407,month to month,no
Customer_4092,f,41,38.03,1563.1738477630436,Month-to-month,yes
Customer_4093,Male,53,110.16,5830.067386911052,month to month,no
Customer_4094,FEMALE,29,36.9,1085.2111495245392,month to month,no
Customer_4095,FEMALE,70,108.29,7556.81100749581,Month-to-month,no
Customer_4096,Male,59,77.22,,Month-to-month,no
Customer_4097,FEMALE,64,106.75,6897.406519551315,Two year,Yes
Customer_4098,Female,24,67.41,1665.781726672857,month to month,Y
Customer_4099,FEMALE,16,112.76,1793.7289380637926,Two year,no
Customer_4100,male,52,41.15,2167.211414014294,One year,no
Customer_4101,f,6,75.47,496.50126786996304,One year,N
Customer_4102,M ,37,32.58,1158.5821840471517,One year,Yes
Customer_4103,Female,4,64.72,275.40098151667866,One year,No
Customer_4104,male,38,76.99,2933.4359817429777,Month-to-month,N
Customer_4105,f,41,80.57,3336.251567949861,Two year,N
Customer_4106,Male,14,56.55,,Two year,Yes
Customer_4107,Female,71,27.63,1960.0205107784727,Month-to-month,Yes
Customer_4108,M ,51,85.53,4324.3141521374,One year,Yes
Customer_4109,f,65,68.84,4491.202019632451,Two year,N
Customer_4110,M ,52,33.69,1710.6194885967984,month to month,N
Customer_4111,Male,30,113.59,3380.4347310169574,Month-to-month,no
Customer_4112,Male,57,115.57,6593.621915994267,Month-to-month,Yes
Customer_4113,Female,30,105.66,3122.787687523968,month to month,Yes
Customer_4114,FEMALE,42,104.39,4303.590472137979,One year,N
Customer_4115,Male,11,29.87,380.5288562363287,One year,N
Customer_4116,f,27,119.34,3190.009781379772,Two year,Yes
Customer_4117,FEMALE,24,60.04,1370.9713302693428,month to month,no
Customer_4118,male,39,36.31,1360.6590696410994,Two year,yes
Customer_4119,M ,18,101.21,1816.7923545838855,One year,yes
Customer_4120,FEMALE,45,42.57,1994.5040795707444,Two year,No
Customer_4121,M ,12,72.62,864.4548526579537,month to month,no
Customer_4122,FEMALE,49,32.8,1636.3435069042287,month to month,N
Customer_4123,male,31,67.46,2072.0500517196297,month to month,Yes
Customer_4124,Male,22,75.81,1677.112748584965,One year,Yes
Customer_4125,male,44,64.59,2831.625332320294,Month-to-month,Yes
Customer_4126,Male,64,26.95,1753.3044162110375,Month-to-month,yes
Customer_4127,Male,25,68.49,1655.62123084555,Month-to-month,N
Customer_4128,M ,51,66.89,3415.150111833004,Two year,Yes
Customer_4129,f,7,46.16,330.8048756370614,month to month,Yes
Customer_4130,male,6,112.16,692.7556225553429,One year,yes
Customer_4131,FEMALE,24,61.78,1415.429919778966,Month-to-month,Yes
Customer_4132,male,19,106.41,1997.9923711245576,Month-to-month,No
Customer_4133,M ,9,30.97,308.78034371505066,Two year,N
Customer_4134,Male,36,51.89,1879.33144747439,Two year,Y
Customer_4135,M ,40,37.63,1591.8914481164709,Month-to-month,No
Customer_4136,Female,24,60.84,1433.6920934486106,month to month,no
Customer_4137,Female,48,31.16,1396.3194556016556,month to month,No
Customer_4138,FEMALE,63,64.1,4014.9835461714865,Two year,No
Customer_4139,M ,69,55.39,3688.810992008863,Two year,yes
Customer_4140,FEMALE,53,42.33,2278.5974887041098,month to month,no
Customer_4141,FEMALE,54,84.22,4547.721122276356,Two year,N
Customer_4142,Female,42,115.09,4853.695303700678,Two year,N
